order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,date,time_order
360,5,886,284,2,credit_card,03/14/2017 6:28,14/03/2017,6:28 AM
361,80,963,435,3,debit,03/11/2017 8:31,11/03/2017,8:31 AM
362,90,933,534,3,cash,03/16/2017 7:20,16/03/2017,7:20 AM
363,53,972,224,2,debit,03/14/2017 20:57,14/03/2017,8:57 PM
364,58,889,414,3,debit,03/04/2017 18:43,04/03/2017,6:43 PM
365,100,784,111,1,debit,03/02/2017 3:36,02/03/2017,3:36 AM
366,11,974,368,2,credit_card,03/08/2017 0:59,08/03/2017,12:59 AM
367,98,803,399,3,cash,03/26/2017 10:40,26/03/2017,10:40 AM
368,20,917,381,3,credit_card,03/06/2017 17:28,06/03/2017,5:28 PM
369,92,906,180,2,cash,03/05/2017 0:22,05/03/2017,12:22 AM
370,28,901,164,1,credit_card,03/25/2017 4:37,25/03/2017,4:37 AM
371,22,736,292,2,credit_card,03/18/2017 10:01,18/03/2017,10:01 AM
372,37,986,426,3,credit_card,03/05/2017 8:46,05/03/2017,8:46 AM
373,98,807,133,1,credit_card,03/21/2017 6:33,21/03/2017,6:33 AM
374,72,713,480,3,debit,03/18/2017 16:44,18/03/2017,4:44 PM
375,1,948,632,4,cash,03/10/2017 13:40,10/03/2017,1:40 PM
376,35,752,328,2,credit_card,03/28/2017 19:46,28/03/2017,7:46 PM
377,40,986,322,2,credit_card,03/02/2017 12:05,02/03/2017,12:05 PM
378,10,794,148,1,cash,03/26/2017 14:07,26/03/2017,2:07 PM
379,35,848,328,2,debit,03/03/2017 20:59,03/03/2017,8:59 PM
380,57,920,147,1,credit_card,03/03/2017 0:44,03/03/2017,12:44 AM
381,15,749,153,1,credit_card,03/09/2017 8:30,09/03/2017,8:30 AM
382,35,828,164,1,cash,03/10/2017 13:56,10/03/2017,1:56 PM
383,80,867,435,3,credit_card,03/30/2017 17:30,30/03/2017,5:30 PM
384,30,858,459,3,cash,03/18/2017 14:01,18/03/2017,2:01 PM
385,11,868,368,2,debit,03/08/2017 4:27,08/03/2017,4:27 AM
386,68,900,272,2,debit,03/08/2017 23:01,08/03/2017,11:01 PM
387,30,768,153,1,cash,03/13/2017 13:42,13/03/2017,1:42 PM
388,35,891,164,1,debit,03/03/2017 0:43,03/03/2017,12:43 AM
389,1,713,316,2,cash,03/12/2017 22:22,12/03/2017,10:22 PM
390,23,929,468,3,credit_card,03/12/2017 17:23,12/03/2017,5:23 PM
391,7,718,336,3,credit_card,03/20/2017 17:25,20/03/2017,5:25 PM
392,84,862,459,3,credit_card,03/20/2017 16:41,20/03/2017,4:41 PM
393,63,936,272,2,credit_card,03/01/2017 20:51,01/03/2017,8:51 PM
394,69,736,131,1,cash,03/19/2017 20:59,19/03/2017,8:59 PM
395,46,804,166,1,credit_card,03/28/2017 17:53,28/03/2017,5:53 PM
396,43,989,362,2,debit,03/21/2017 23:17,21/03/2017,11:17 PM
397,7,949,224,2,debit,03/29/2017 4:46,29/03/2017,4:46 AM
398,52,786,292,2,credit_card,03/09/2017 11:35,09/03/2017,11:35 AM
399,22,749,438,3,cash,03/13/2017 14:53,13/03/2017,2:53 PM
400,73,894,495,3,credit_card,03/06/2017 1:57,06/03/2017,1:57 AM
401,35,704,328,2,cash,03/07/2017 7:57,07/03/2017,7:57 AM
402,79,771,543,3,debit,03/12/2017 3:45,12/03/2017,3:45 AM
403,59,753,178,1,credit_card,03/13/2017 4:30,13/03/2017,4:30 AM
404,43,951,543,3,credit_card,03/01/2017 23:52,01/03/2017,11:52 PM
405,11,850,368,2,credit_card,03/18/2017 0:20,18/03/2017,12:20 AM
406,37,791,142,1,debit,03/25/2017 16:21,25/03/2017,4:21 PM
407,29,976,163,1,cash,03/08/2017 21:31,08/03/2017,9:31 PM
408,48,954,351,3,debit,03/09/2017 1:22,09/03/2017,1:22 AM
409,55,991,171,1,credit_card,03/09/2017 12:51,09/03/2017,12:51 PM
410,42,904,704,2,credit_card,03/04/2017 14:32,04/03/2017,2:32 PM
411,32,785,202,2,cash,03/21/2017 7:11,21/03/2017,7:11 AM
412,15,927,153,1,credit_card,03/11/2017 22:15,11/03/2017,10:15 PM
413,38,867,190,1,debit,03/05/2017 0:39,05/03/2017,12:39 AM
414,94,934,402,3,debit,03/13/2017 17:36,13/03/2017,5:36 PM
415,98,859,266,2,credit_card,03/28/2017 14:01,28/03/2017,2:01 PM
416,40,879,161,1,cash,03/12/2017 6:38,12/03/2017,6:38 AM
417,71,991,492,3,debit,03/11/2017 15:27,11/03/2017,3:27 PM
418,64,723,266,2,cash,03/03/2017 16:44,03/03/2017,4:44 PM
419,77,838,312,2,debit,03/05/2017 14:02,05/03/2017,2:02 PM
420,84,873,153,1,credit_card,03/05/2017 1:28,05/03/2017,1:28 AM
421,8,914,132,1,debit,03/27/2017 9:49,27/03/2017,9:49 AM
422,97,886,486,3,debit,03/14/2017 3:58,14/03/2017,3:58 AM
423,59,864,356,2,debit,03/18/2017 20:23,18/03/2017,8:23 PM
424,46,748,332,2,debit,03/12/2017 6:36,12/03/2017,6:36 AM
425,79,932,543,3,debit,03/09/2017 12:04,09/03/2017,12:04 PM
426,5,759,142,1,debit,03/25/2017 23:22,25/03/2017,11:22 PM
427,20,893,508,4,debit,03/28/2017 1:23,28/03/2017,1:23 AM
428,99,905,195,1,debit,03/10/2017 5:54,10/03/2017,5:54 AM
429,22,838,292,2,debit,03/04/2017 13:55,04/03/2017,1:55 PM
430,54,762,266,2,debit,03/03/2017 23:40,03/03/2017,11:40 PM
431,20,709,508,4,cash,03/27/2017 13:43,27/03/2017,1:43 PM
432,98,841,266,2,credit_card,03/12/2017 18:26,12/03/2017,6:26 PM
433,93,748,228,2,debit,03/07/2017 1:02,07/03/2017,1:02 AM
434,39,853,134,1,debit,03/28/2017 17:11,28/03/2017,5:11 PM
435,60,768,354,2,credit_card,03/19/2017 12:58,19/03/2017,12:58 PM
436,43,869,362,2,debit,03/21/2017 1:09,21/03/2017,1:09 AM
437,59,976,178,1,debit,03/27/2017 5:28,27/03/2017,5:28 AM
438,4,770,128,1,debit,03/08/2017 13:11,08/03/2017,1:11 PM
439,84,835,459,3,debit,03/15/2017 23:32,15/03/2017,11:32 PM
440,72,972,160,1,credit_card,03/26/2017 8:14,26/03/2017,8:14 AM
441,46,870,332,2,debit,03/18/2017 12:21,18/03/2017,12:21 PM
442,98,856,399,3,credit_card,03/22/2017 7:58,22/03/2017,7:58 AM
443,9,953,118,1,credit_card,03/30/2017 2:14,30/03/2017,2:14 AM
444,68,938,272,2,debit,03/06/2017 9:04,06/03/2017,9:04 AM
445,50,787,193,1,debit,03/21/2017 10:26,21/03/2017,10:26 AM
446,52,732,292,2,debit,03/02/2017 7:24,02/03/2017,7:24 AM
447,96,957,459,3,debit,03/09/2017 8:40,09/03/2017,8:40 AM
448,84,789,612,4,cash,03/09/2017 1:31,09/03/2017,1:31 AM
449,75,848,128,1,credit_card,03/06/2017 3:24,06/03/2017,3:24 AM
450,91,841,320,2,credit_card,03/06/2017 13:34,06/03/2017,1:34 PM
451,81,949,531,3,debit,03/02/2017 9:41,02/03/2017,9:41 AM
452,63,749,272,2,credit_card,03/24/2017 10:15,24/03/2017,10:15 AM
453,89,779,392,2,debit,03/16/2017 18:22,16/03/2017,6:22 PM
454,91,920,320,2,cash,03/30/2017 19:38,30/03/2017,7:38 PM
455,37,944,568,4,credit_card,03/19/2017 15:49,19/03/2017,3:49 PM
456,63,932,408,3,cash,03/29/2017 20:56,29/03/2017,8:56 PM
457,17,782,352,2,debit,03/19/2017 22:06,19/03/2017,10:06 PM
458,75,732,256,2,credit_card,03/06/2017 2:32,06/03/2017,2:32 AM
459,87,867,298,2,debit,03/25/2017 11:16,25/03/2017,11:16 AM
460,33,898,519,3,credit_card,03/01/2017 1:17,01/03/2017,1:17 AM
461,70,748,346,2,credit_card,03/27/2017 14:30,27/03/2017,2:30 PM
462,65,983,154,1,credit_card,03/11/2017 18:27,11/03/2017,6:27 PM
463,95,728,336,2,cash,03/28/2017 5:10,28/03/2017,5:10 AM
464,85,966,172,1,credit_card,03/30/2017 16:31,30/03/2017,4:31 PM
465,85,835,516,3,debit,03/28/2017 20:12,28/03/2017,8:12 PM
466,23,952,312,2,credit_card,03/21/2017 23:43,21/03/2017,11:43 PM
467,7,941,224,2,credit_card,03/10/2017 17:10,10/03/2017,5:10 PM
468,87,896,149,1,debit,03/10/2017 20:08,10/03/2017,8:08 PM
469,2,841,188,2,cash,03/21/2017 18:38,21/03/2017,6:38 PM
470,23,892,156,1,debit,03/09/2017 22:33,09/03/2017,10:33 PM
471,24,776,280,2,debit,03/11/2017 2:39,11/03/2017,2:39 AM
472,27,774,169,1,credit_card,03/23/2017 19:54,23/03/2017,7:54 PM
473,99,914,195,1,cash,03/09/2017 5:52,09/03/2017,5:52 AM
474,63,966,272,2,credit_card,03/09/2017 2:41,09/03/2017,2:41 AM
475,99,829,390,2,debit,03/06/2017 4:27,06/03/2017,4:27 AM
476,55,738,171,1,debit,03/11/2017 15:41,11/03/2017,3:41 PM
477,29,784,163,1,debit,03/25/2017 11:58,25/03/2017,11:58 AM
478,44,998,144,1,credit_card,03/06/2017 20:51,06/03/2017,8:51 PM
479,25,822,260,2,debit,03/18/2017 4:53,18/03/2017,4:53 AM
480,93,724,114,1,credit_card,03/04/2017 1:46,04/03/2017,1:46 AM
481,4,757,512,4,debit,03/25/2017 18:08,25/03/2017,6:08 PM
482,100,889,222,2,cash,03/18/2017 6:50,18/03/2017,6:50 AM
483,100,947,111,1,debit,03/21/2017 11:23,21/03/2017,11:23 AM
484,88,989,352,2,credit_card,03/08/2017 9:18,08/03/2017,9:18 AM
485,59,748,534,3,debit,03/18/2017 14:37,18/03/2017,2:37 PM
486,95,884,504,3,debit,03/07/2017 19:28,07/03/2017,7:28 PM
487,26,778,176,1,cash,03/21/2017 12:42,21/03/2017,12:42 PM
488,59,937,178,1,credit_card,03/04/2017 18:15,04/03/2017,6:15 PM
489,9,790,118,1,debit,03/01/2017 23:27,01/03/2017,11:27 PM
490,40,989,322,2,credit_card,03/26/2017 8:51,26/03/2017,8:51 AM
491,78,936,51450,2,debit,03/26/2017 17:08,26/03/2017,5:08 PM
492,18,727,156,1,debit,03/19/2017 11:27,19/03/2017,11:27 AM
493,4,877,256,2,debit,03/22/2017 1:52,22/03/2017,1:52 AM
494,78,983,51450,2,cash,03/16/2017 21:39,16/03/2017,9:39 PM
495,65,796,308,2,credit_card,03/13/2017 13:47,13/03/2017,1:47 PM
496,59,974,712,4,debit,03/10/2017 8:59,10/03/2017,8:59 AM
497,12,818,402,2,cash,03/04/2017 7:42,04/03/2017,7:42 AM
498,19,831,489,3,credit_card,03/29/2017 8:50,29/03/2017,8:50 AM
499,89,827,392,2,credit_card,03/28/2017 2:44,28/03/2017,2:44 AM
500,75,959,256,2,debit,03/20/2017 1:41,20/03/2017,1:41 AM
501,25,932,520,4,credit_card,03/27/2017 1:40,27/03/2017,1:40 AM
502,36,855,130,1,credit_card,03/18/2017 0:18,18/03/2017,12:18 AM
503,23,786,156,1,cash,03/28/2017 1:24,28/03/2017,1:24 AM
504,60,764,177,1,debit,03/25/2017 15:10,25/03/2017,3:10 PM
505,35,989,164,1,debit,03/20/2017 21:04,20/03/2017,9:04 PM
506,13,970,480,3,cash,03/18/2017 8:25,18/03/2017,8:25 AM
507,24,896,420,3,credit_card,03/14/2017 9:59,14/03/2017,9:59 AM
508,19,997,163,1,debit,03/23/2017 4:02,23/03/2017,4:02 AM
509,72,810,160,1,debit,03/15/2017 17:49,15/03/2017,5:49 PM
510,27,842,169,1,cash,03/22/2017 6:42,22/03/2017,6:42 AM
511,14,923,116,1,debit,03/21/2017 10:41,21/03/2017,10:41 AM
512,78,967,51450,2,cash,03/09/2017 7:23,09/03/2017,7:23 AM
513,61,798,316,2,debit,03/23/2017 13:56,23/03/2017,1:56 PM
514,72,881,480,3,debit,03/07/2017 11:14,07/03/2017,11:14 AM
515,94,858,670,5,cash,03/11/2017 22:07,11/03/2017,10:07 PM
516,19,762,163,1,cash,03/20/2017 11:57,20/03/2017,11:57 AM
517,80,946,145,1,cash,03/21/2017 7:43,21/03/2017,7:43 AM
518,35,759,328,2,debit,03/08/2017 22:40,08/03/2017,10:40 PM
519,59,827,178,1,credit_card,03/05/2017 12:30,05/03/2017,12:30 PM
520,16,961,312,2,debit,03/15/2017 11:39,15/03/2017,11:39 AM
521,42,607,704000,2000,credit_card,03/02/2017 4:00,02/03/2017,4:00 AM
522,89,716,392,2,cash,03/23/2017 15:25,23/03/2017,3:25 PM
523,46,761,830,5,credit_card,03/26/2017 19:07,26/03/2017,7:07 PM
524,51,890,561,3,credit_card,03/22/2017 1:28,22/03/2017,1:28 AM
525,8,823,396,3,cash,03/26/2017 17:16,26/03/2017,5:16 PM
526,73,830,660,4,cash,03/01/2017 6:42,01/03/2017,6:42 AM
527,14,844,116,1,cash,03/08/2017 21:57,08/03/2017,9:57 PM
528,50,940,579,3,debit,03/26/2017 5:17,26/03/2017,5:17 AM
529,5,839,142,1,debit,03/29/2017 16:05,29/03/2017,4:05 PM
530,40,978,483,3,cash,03/23/2017 20:01,23/03/2017,8:01 PM
531,56,804,117,1,cash,03/02/2017 21:50,02/03/2017,9:50 PM
532,55,959,171,1,credit_card,03/17/2017 10:38,17/03/2017,10:38 AM
533,73,996,495,3,debit,03/03/2017 12:03,03/03/2017,12:03 PM
534,88,821,352,2,debit,03/13/2017 5:02,13/03/2017,5:02 AM
535,10,989,444,3,credit_card,03/22/2017 3:28,22/03/2017,3:28 AM
536,9,737,236,2,credit_card,03/17/2017 22:40,17/03/2017,10:40 PM
537,39,968,402,3,credit_card,03/18/2017 6:40,18/03/2017,6:40 AM
538,21,997,426,3,debit,03/18/2017 19:15,18/03/2017,7:15 PM
539,25,895,130,1,credit_card,03/19/2017 12:59,19/03/2017,12:59 PM
540,23,950,312,2,debit,03/20/2017 21:20,20/03/2017,9:20 PM
541,82,967,177,1,credit_card,03/10/2017 18:42,10/03/2017,6:42 PM
542,61,716,158,1,debit,03/01/2017 13:28,01/03/2017,1:28 PM
543,15,984,612,4,cash,03/01/2017 16:09,01/03/2017,4:09 PM
544,54,986,266,2,credit_card,03/30/2017 6:07,30/03/2017,6:07 AM
545,58,724,276,2,cash,03/11/2017 2:17,11/03/2017,2:17 AM
546,37,734,568,4,cash,03/21/2017 20:56,21/03/2017,8:56 PM
547,31,713,258,2,credit_card,03/15/2017 4:41,15/03/2017,4:41 AM
548,61,980,158,1,cash,03/06/2017 22:10,06/03/2017,10:10 PM
549,66,850,644,4,debit,03/18/2017 3:26,18/03/2017,3:26 AM
550,53,788,336,3,cash,03/17/2017 6:59,17/03/2017,6:59 AM
551,48,790,117,1,debit,03/25/2017 4:00,25/03/2017,4:00 AM
552,49,947,258,2,credit_card,03/07/2017 15:33,07/03/2017,3:33 PM
553,10,769,148,1,cash,03/20/2017 11:38,20/03/2017,11:38 AM
554,49,793,258,2,debit,03/26/2017 14:02,26/03/2017,2:02 PM
555,79,863,181,1,cash,03/06/2017 3:00,06/03/2017,3:00 AM
556,39,976,268,2,credit_card,03/09/2017 6:06,09/03/2017,6:06 AM
557,34,947,122,1,cash,03/30/2017 13:52,30/03/2017,1:52 PM
558,91,920,160,1,credit_card,03/06/2017 14:48,06/03/2017,2:48 PM
559,50,755,579,3,debit,03/07/2017 22:45,07/03/2017,10:45 PM
560,65,807,462,3,debit,03/30/2017 8:25,30/03/2017,8:25 AM
561,50,762,386,2,credit_card,03/18/2017 10:22,18/03/2017,10:22 AM
562,45,927,142,1,credit_card,03/02/2017 10:02,02/03/2017,10:02 AM
563,59,883,356,2,credit_card,03/14/2017 3:14,14/03/2017,3:14 AM
564,74,987,459,3,cash,03/30/2017 16:38,30/03/2017,4:38 PM
565,45,725,710,5,debit,03/03/2017 0:35,03/03/2017,12:35 AM
566,17,903,352,2,cash,03/08/2017 20:01,08/03/2017,8:01 PM
567,60,705,354,2,cash,03/07/2017 5:05,07/03/2017,5:05 AM
568,82,980,531,3,credit_card,03/17/2017 23:48,17/03/2017,11:48 PM
569,19,705,326,2,credit_card,03/05/2017 14:35,05/03/2017,2:35 PM
570,30,957,612,4,credit_card,03/30/2017 19:19,30/03/2017,7:19 PM
571,93,936,114,1,cash,03/17/2017 8:33,17/03/2017,8:33 AM
572,28,762,328,2,debit,03/02/2017 10:57,02/03/2017,10:57 AM
573,57,727,588,4,debit,03/13/2017 1:45,13/03/2017,1:45 AM
574,58,811,138,1,cash,03/13/2017 17:17,13/03/2017,5:17 PM
575,83,776,129,1,debit,03/22/2017 19:19,22/03/2017,7:19 PM
576,88,903,352,2,debit,03/18/2017 2:37,18/03/2017,2:37 AM
577,51,980,561,3,cash,03/21/2017 6:52,21/03/2017,6:52 AM
578,96,902,306,2,debit,03/11/2017 21:45,11/03/2017,9:45 PM
579,17,827,176,1,credit_card,03/27/2017 6:11,27/03/2017,6:11 AM
580,92,932,180,2,debit,03/10/2017 16:21,10/03/2017,4:21 PM
581,87,841,149,1,credit_card,03/22/2017 8:21,22/03/2017,8:21 AM
582,90,799,534,3,credit_card,03/22/2017 4:13,22/03/2017,4:13 AM
583,63,879,272,2,cash,03/21/2017 11:49,21/03/2017,11:49 AM
584,96,893,459,3,cash,03/20/2017 15:55,20/03/2017,3:55 PM
585,13,906,160,1,cash,03/10/2017 7:06,10/03/2017,7:06 AM
586,97,886,486,3,debit,03/05/2017 17:49,05/03/2017,5:49 PM
587,89,958,588,3,cash,03/11/2017 12:39,11/03/2017,12:39 PM
588,15,784,459,3,credit_card,03/30/2017 0:36,30/03/2017,12:36 AM
589,1,725,316,2,credit_card,03/09/2017 6:58,09/03/2017,6:58 AM
590,5,826,426,3,debit,03/04/2017 20:27,04/03/2017,8:27 PM
591,92,967,90,1,debit,03/28/2017 22:56,28/03/2017,10:56 PM
592,39,774,536,4,cash,03/27/2017 9:43,27/03/2017,9:43 AM
593,20,722,381,3,credit_card,03/15/2017 21:51,15/03/2017,9:51 PM
594,64,989,266,2,credit_card,03/07/2017 7:45,07/03/2017,7:45 AM
595,93,772,456,4,debit,03/27/2017 10:58,27/03/2017,10:58 AM
596,88,817,176,1,debit,03/16/2017 5:59,16/03/2017,5:59 AM
597,36,808,130,1,debit,03/30/2017 8:45,30/03/2017,8:45 AM
598,80,917,290,2,debit,03/07/2017 10:31,07/03/2017,10:31 AM
599,2,747,188,2,cash,03/26/2017 23:47,26/03/2017,11:47 PM
600,77,853,468,3,debit,03/09/2017 9:24,09/03/2017,9:24 AM
601,30,884,306,2,cash,03/10/2017 13:27,10/03/2017,1:27 PM
602,10,891,444,3,credit_card,03/20/2017 7:19,20/03/2017,7:19 AM
603,65,862,308,2,cash,03/11/2017 23:58,11/03/2017,11:58 PM
604,2,899,188,2,debit,03/19/2017 7:51,19/03/2017,7:51 AM
605,86,712,260,2,debit,03/13/2017 19:32,13/03/2017,7:32 PM
606,1,744,316,2,cash,03/20/2017 19:08,20/03/2017,7:08 PM
607,46,718,332,2,credit_card,03/26/2017 0:24,26/03/2017,12:24 AM
608,3,898,148,1,debit,03/29/2017 19:57,29/03/2017,7:57 PM
609,69,884,393,3,credit_card,03/01/2017 17:19,01/03/2017,5:19 PM
610,52,799,146,1,debit,03/29/2017 11:55,29/03/2017,11:55 AM
611,70,944,173,1,credit_card,03/14/2017 6:43,14/03/2017,6:43 AM
612,86,838,130,1,debit,03/09/2017 10:46,09/03/2017,10:46 AM
613,49,879,129,1,cash,03/07/2017 3:37,07/03/2017,3:37 AM
614,35,751,656,4,debit,03/11/2017 8:59,11/03/2017,8:59 AM
615,3,806,444,3,cash,03/26/2017 5:04,26/03/2017,5:04 AM
616,7,710,112,1,cash,03/03/2017 7:33,03/03/2017,7:33 AM
617,27,968,338,2,cash,03/21/2017 14:22,21/03/2017,2:22 PM
618,78,760,51450,2,cash,03/18/2017 11:18,18/03/2017,11:18 AM
619,29,718,326,2,cash,03/08/2017 18:56,08/03/2017,6:56 PM
620,90,849,178,1,debit,03/28/2017 8:00,28/03/2017,8:00 AM
621,38,803,380,2,debit,03/02/2017 3:35,02/03/2017,3:35 AM
622,61,859,158,1,debit,03/15/2017 17:18,15/03/2017,5:18 PM
623,19,851,489,3,credit_card,03/04/2017 5:11,04/03/2017,5:11 AM
624,41,897,118,1,cash,03/05/2017 23:39,05/03/2017,11:39 PM
625,33,896,519,3,cash,03/22/2017 20:12,22/03/2017,8:12 PM
626,3,983,148,1,debit,03/20/2017 22:35,20/03/2017,10:35 PM
627,73,836,495,3,cash,03/23/2017 23:50,23/03/2017,11:50 PM
628,3,768,148,1,debit,03/25/2017 9:45,25/03/2017,9:45 AM
629,39,880,268,2,credit_card,03/10/2017 10:27,10/03/2017,10:27 AM
630,71,974,328,2,cash,03/15/2017 23:08,15/03/2017,11:08 PM
631,33,969,173,1,credit_card,03/17/2017 4:07,17/03/2017,4:07 AM
632,18,866,156,1,credit_card,03/21/2017 7:38,21/03/2017,7:38 AM
633,44,824,144,1,credit_card,03/07/2017 15:02,07/03/2017,3:02 PM
634,50,721,579,3,debit,03/08/2017 11:19,08/03/2017,11:19 AM
635,20,800,127,1,debit,03/27/2017 14:04,27/03/2017,2:04 PM
636,23,904,312,2,cash,03/20/2017 2:39,20/03/2017,2:39 AM
637,90,700,178,1,credit_card,03/19/2017 23:26,19/03/2017,11:26 PM
638,31,856,129,1,debit,03/06/2017 22:29,06/03/2017,10:29 PM
639,99,756,195,1,debit,03/20/2017 14:32,20/03/2017,2:32 PM
640,83,792,516,4,debit,03/05/2017 22:37,05/03/2017,10:37 PM
641,18,739,468,3,cash,03/20/2017 10:10,20/03/2017,10:10 AM
642,16,947,312,2,debit,03/08/2017 6:42,08/03/2017,6:42 AM
643,64,863,266,2,cash,03/22/2017 23:58,22/03/2017,11:58 PM
644,68,834,272,2,debit,03/11/2017 17:00,11/03/2017,5:00 PM
645,64,710,399,3,debit,03/20/2017 3:55,20/03/2017,3:55 AM
646,43,929,362,2,debit,03/15/2017 9:32,15/03/2017,9:32 AM
647,39,857,268,2,debit,03/24/2017 3:04,24/03/2017,3:04 AM
648,70,703,346,2,cash,03/10/2017 14:55,10/03/2017,2:55 PM
649,69,807,131,1,debit,03/23/2017 9:03,23/03/2017,9:03 AM
650,100,851,222,2,debit,03/07/2017 6:02,07/03/2017,6:02 AM
651,49,857,129,1,debit,03/10/2017 4:04,10/03/2017,4:04 AM
652,51,987,748,4,credit_card,03/17/2017 10:33,17/03/2017,10:33 AM
653,73,776,495,3,cash,03/27/2017 4:02,27/03/2017,4:02 AM
654,88,920,352,2,cash,03/16/2017 12:36,16/03/2017,12:36 PM
655,47,755,145,1,debit,03/17/2017 4:29,17/03/2017,4:29 AM
656,2,831,94,1,credit_card,03/06/2017 7:08,06/03/2017,7:08 AM
657,62,966,320,2,credit_card,03/25/2017 0:37,25/03/2017,12:37 AM
658,69,816,262,2,cash,03/22/2017 9:59,22/03/2017,9:59 AM
659,70,904,173,1,debit,03/12/2017 8:17,12/03/2017,8:17 AM
660,70,792,346,2,cash,03/16/2017 22:25,16/03/2017,10:25 PM
661,25,857,260,2,cash,03/29/2017 7:40,29/03/2017,7:40 AM
662,25,731,130,1,credit_card,03/07/2017 9:52,07/03/2017,9:52 AM
663,26,725,352,2,credit_card,03/09/2017 21:30,09/03/2017,9:30 PM
664,47,921,290,2,debit,03/06/2017 7:46,06/03/2017,7:46 AM
665,3,858,444,3,debit,03/26/2017 7:35,26/03/2017,7:35 AM
666,79,814,181,1,cash,03/07/2017 6:19,07/03/2017,6:19 AM
667,47,864,435,3,debit,03/12/2017 0:12,12/03/2017,12:12 AM
668,31,867,387,3,cash,03/18/2017 3:34,18/03/2017,3:34 AM
669,16,975,156,1,debit,03/01/2017 17:00,01/03/2017,5:00 PM
670,33,775,519,3,cash,03/17/2017 0:47,17/03/2017,12:47 AM
671,57,917,147,1,cash,03/17/2017 4:31,17/03/2017,4:31 AM
672,45,778,426,3,credit_card,03/19/2017 3:39,19/03/2017,3:39 AM
673,19,863,489,3,cash,03/02/2017 16:50,02/03/2017,4:50 PM
674,63,883,272,2,debit,03/25/2017 16:36,25/03/2017,4:36 PM
675,54,771,133,1,credit_card,03/19/2017 7:16,19/03/2017,7:16 AM
676,33,779,692,4,cash,03/04/2017 23:12,04/03/2017,11:12 PM
677,18,789,624,4,credit_card,03/09/2017 10:01,09/03/2017,10:01 AM
678,98,707,133,1,credit_card,03/26/2017 18:52,26/03/2017,6:52 PM
679,2,888,94,1,debit,03/16/2017 8:49,16/03/2017,8:49 AM
680,63,936,136,1,credit_card,03/15/2017 11:03,15/03/2017,11:03 AM
681,20,897,254,2,credit_card,03/02/2017 1:10,02/03/2017,1:10 AM
682,81,731,531,3,credit_card,03/25/2017 9:48,25/03/2017,9:48 AM
683,6,847,187,1,cash,03/01/2017 9:06,01/03/2017,9:06 AM
684,86,974,130,1,cash,03/26/2017 22:51,26/03/2017,10:51 PM
685,72,724,160,1,credit_card,03/27/2017 18:28,27/03/2017,6:28 PM
686,3,990,444,3,cash,03/16/2017 9:31,16/03/2017,9:31 AM
687,64,754,266,2,cash,03/03/2017 20:57,03/03/2017,8:57 PM
688,12,768,201,1,cash,03/10/2017 13:59,10/03/2017,1:59 PM
689,32,984,303,3,debit,03/21/2017 12:21,21/03/2017,12:21 PM
690,30,979,306,2,cash,03/02/2017 12:43,02/03/2017,12:43 PM
691,45,881,142,1,credit_card,03/12/2017 14:44,12/03/2017,2:44 PM
692,78,878,154350,6,debit,03/27/2017 22:51,27/03/2017,10:51 PM
693,24,852,280,2,credit_card,03/10/2017 14:50,10/03/2017,2:50 PM
694,65,918,308,2,debit,03/15/2017 14:57,15/03/2017,2:57 PM
695,14,941,348,3,cash,03/29/2017 7:19,29/03/2017,7:19 AM
696,7,876,112,1,debit,03/09/2017 6:49,09/03/2017,6:49 AM
697,71,815,164,1,credit_card,03/12/2017 11:13,12/03/2017,11:13 AM
698,98,761,266,2,credit_card,03/02/2017 19:17,02/03/2017,7:17 PM
699,40,734,483,3,cash,03/01/2017 7:05,01/03/2017,7:05 AM
700,17,736,704,4,credit_card,03/08/2017 21:50,08/03/2017,9:50 PM
701,85,866,172,1,credit_card,03/23/2017 5:51,23/03/2017,5:51 AM
702,6,825,187,1,credit_card,03/21/2017 8:05,21/03/2017,8:05 AM
703,60,958,177,1,credit_card,03/30/2017 20:46,30/03/2017,8:46 PM
704,19,968,163,1,cash,03/20/2017 22:10,20/03/2017,10:10 PM
705,5,772,142,1,cash,03/09/2017 6:43,09/03/2017,6:43 AM
706,23,960,156,1,debit,03/08/2017 14:38,08/03/2017,2:38 PM
707,56,705,351,3,credit_card,03/25/2017 18:47,25/03/2017,6:47 PM
708,1,800,316,2,credit_card,03/13/2017 19:55,13/03/2017,7:55 PM
709,26,829,176,1,debit,03/07/2017 16:42,07/03/2017,4:42 PM
710,8,795,660,5,credit_card,03/21/2017 10:56,21/03/2017,10:56 AM
711,95,992,336,2,credit_card,03/24/2017 9:32,24/03/2017,9:32 AM
712,77,908,156,1,debit,03/02/2017 3:08,02/03/2017,3:08 AM
713,65,991,308,2,cash,03/10/2017 9:32,10/03/2017,9:32 AM
714,56,907,468,4,cash,03/09/2017 3:49,09/03/2017,3:49 AM
715,9,803,354,3,cash,03/11/2017 11:44,11/03/2017,11:44 AM
716,74,994,153,1,credit_card,03/09/2017 16:55,09/03/2017,4:55 PM
717,53,815,112,1,credit_card,03/29/2017 13:58,29/03/2017,1:58 PM
718,29,724,326,2,credit_card,03/25/2017 22:45,25/03/2017,10:45 PM
719,60,727,177,1,credit_card,03/01/2017 11:08,01/03/2017,11:08 AM
